frame,pelvis_x,pelvis_y,pelvis_z,pelvis_w,torso_x,torso_y,torso_z,torso_w,l_shoulder_x,l_shoulder_y,l_shoulder_z,l_shoulder_w,r_shoulder_x,r_shoulder_y,r_shoulder_z,r_shoulder_w,l_elbow_x,l_elbow_y,l_elbow_z,l_elbow_w,r_elbow_x,r_elbow_y,r_elbow_z,r_elbow_w,l_hip_x,l_hip_y,l_hip_z,l_hip_w,r_hip_x,r_hip_y,r_hip_z,r_hip_w,l_knee_x,l_knee_y,l_knee_z,l_knee_w,r_knee_x,r_knee_y,r_knee_z,r_knee_w
519,0.0,-0.18048213795178206,0.0,0.9835782622040576,0.04195881352877149,-0.0027446641786213997,0.0652160624363928,0.9969848494265582,0.5681116170354377,0.3401174098232618,0.21515487109618445,0.7178284750329149,0.5637044806746304,-0.42216371018050314,-0.45705878240141673,0.5432424225920798,0.0,0.0,-0.48921686778893547,0.8721621731483103,0.0,0.0,0.4467188693521652,0.8946743830940523,-0.01616919501013326,0.0818853597449105,0.9776333877063328,0.19304482441653328,-0.03044932623685944,-0.11071460822795118,0.957821618896454,-0.2634252463816418,-0.18069799152257066,-0.02986645556622034,-0.16031303979828232,0.9699257497160565,-0.16538651355103348,-0.008210561053665123,-0.04889909972877971,0.9849816068680332
520,0.0,-0.16522040620460474,0.0,0.9862566691148839,0.065377050567224,-0.0037525424849639125,0.057181149056365635,0.9962138705502062,0.49698453882087923,0.49279344258169855,0.20069538620345162,0.6854796518337534,0.5665572518863091,-0.40638561864475925,-0.6009930688650886,0.3907312893407339,0.0,0.0,-0.480310152945273,0.8770987156402,0.0,0.0,0.6445250341494249,0.7645832069530972,-0.013613148370215501,0.06751210403989258,0.9779427001185764,0.19719247775801546,-0.024259564922714524,-0.08982504762972134,0.9612227873495859,-0.25960294183227517,-0.18574290556717898,-0.029064846625832884,-0.1518409204706712,0.9703603158583404,-0.1772752655287847,-0.00764397452579088,-0.042395612414057246,0.9832180134299743
521,0.0,-0.13743210939096595,0.0,0.9905111888859962,0.027846291847798285,-0.0018963574702177883,0.06791705835020201,0.9973004868362031,0.4726322326809176,0.554111498880325,0.06251694030784546,0.6824007998340829,0.5940968197454961,-0.21538794012502643,-0.7215074509355149,0.2829911699356025,0.0,0.0,-0.4145838162325778,0.9100111314253426,0.0,0.0,0.6450734431571707,0.764120574865873,-0.010032179353544024,0.04812357918048484,0.9777707313138512,0.2038329548680845,-0.01746217457957895,-0.062459311941374995,0.9610422540208653,-0.26868511830255315,-0.19787579071418762,-0.02775143613523127,-0.13608671992936577,0.9703377937092493,-0.17935729923991556,-0.005311487852375897,-0.02912059268472114,0.983338567527913
522,0.0,-0.10244823948835995,0.0,0.9947383365617993,0.05849050428092682,-0.0036278717751029293,0.06179961179892595,0.9963666531136258,0.4410785433775959,0.46436153453829265,0.0022838889596139,0.7679927523514531,0.5150172155092042,-0.2283322737155082,-0.7706381624224475,0.2978900185088544,0.0,0.0,-0.4140218109297469,0.9102669608826045,0.0,0.0,0.39243962201501653,0.9197777683074922,-0.00425838891716826,0.020047536273574956,0.9779703800298954,0.20773516360349717,-0.003658215015126519,-0.012423017092421093,0.9591933164527747,-0.2824543640688733,-0.20499686321307528,-0.025415974872094474,-0.12038654648975662,0.9709981430045942,-0.21550527365412267,-0.0015386279542910482,-0.006971681632241482,0.9764765769369477
523,0.0,-0.0501251822317138,0.0,0.9987429429569139,0.053456127727069105,-0.0038352151447672215,0.07145831405731408,0.9960027323683942,0.3972498042096345,0.5962707982513777,-0.039889323394554366,0.6964643351150126,0.42813481249388036,-0.08380799328931743,-0.8870564149267828,0.15102224779446008,0.0,0.0,-0.5234569217026865,0.8520521410814877,0.0,0.0,0.3739283907739917,0.9274575777754867,0.001048522439884398,-0.004836724563723445,0.9772875201867878,0.21185988195820996,0.013812489324046998,0.042137846975913294,0.9493161519793234,-0.31117914548066644,-0.22779047855912868,-0.022074177212812195,-0.09389390176033949,0.9689211339373294,-0.22151355892296223,-0.001681307277356694,-0.007401304902242731,0.9751277542480608
524,0.0,-0.043505569730335314,0.0,0.9990531844713969,0.05651481639015287,-0.004008662615082094,0.07063976460846395,0.9958915753275989,0.5335548212376492,0.6818002032710055,0.30843224651442896,0.3941285131321235,0.18167264821216741,-0.08200350975413777,-0.9754967968449103,0.09314758518019135,0.0,0.0,-0.07324088058062812,0.9973142801603586,0.0,0.0,0.45620776816593395,0.8898732900054128,0.0023191387349791445,-0.010705441411981643,0.9772715632471938,0.21170806972831382,0.01572309609118206,0.04839414751451924,0.9498309110367354,-0.3085968748622961,-0.228756460768422,-0.021110075206675072,-0.0894337761203674,0.9691369593975487,-0.21532005984993915,-0.002595822403560524,-0.01177196604832387,0.9764691261620231
525,0.0,-0.02713055447497714,0.0,0.9996318987576779,0.03643679547987945,-0.0023199140746884583,0.0634985159423096,0.9973138505039262,0.619256410040777,0.5395820892079732,0.43006002760324985,0.3747279550383984,-0.52957166974082,0.11693428729118327,-0.8183223215282878,0.19033863809583357,0.0,0.0,-0.07708683416752826,0.9970243828503033,0.0,0.0,0.19233089013659938,0.9813301323709893,0.0060676744560600225,-0.027230690677736213,0.9756824177424809,0.21740628445400478,0.014535286519884389,0.04620035026672401,0.9527845804123023,-0.2997595643337673,-0.216728526970108,-0.01798458066546412,-0.08071855365349075,0.9727228873382918,-0.1614886538854876,-0.003819798907175229,-0.023336500527351162,0.9865912180562418
526,0.0,0.010821578874043466,0.0,0.9999414450009925,0.01194903361785288,-0.0007657292446723083,0.06394718058293848,0.9978814520522046,0.6464966192510815,-0.28163694181481197,-0.5865353010753379,0.3983705497330157,0.35072218624112517,-0.023833838049800674,-0.9361701943356042,0.003356110799503884,0.0,0.0,-0.21324035592639054,0.9769997700124531,0.0,0.0,0.21464599941667323,0.9766919140314501,0.009865487817889545,-0.043141253168004184,0.9738807020156833,0.22270582090876992,0.022737701301221862,0.07554491504670162,0.9545823267423019,-0.2873126245422854,-0.1835616827377423,-0.014322708184130045,-0.07646032289168987,0.9799253990401816,-0.16447571879848744,0.0007470455449069324,0.004480076596520337,0.9863706751330171
527,0.0,0.008415278311626233,0.0,0.9999645909185674,0.01957730411359449,-0.001430564650573388,0.0728642534139042,0.9971486765888318,0.9427502614333957,-0.09303539853438268,-0.31244137021744606,0.07033313133550431,-0.08827979884517356,0.1796489711743804,-0.9785992028357071,0.04771293829938418,0.0,0.0,-0.1988490947027572,0.9800301207288957,0.0,0.0,0.3693382546162521,0.9292950304811818,0.006666320948251997,-0.027409291107537734,0.9712874858876855,0.23623063028315425,0.018727966163916546,0.06419442127720824,0.9578327736597828,-0.2794364279464202,-0.1698498173981156,-0.012739919507898597,-0.07370389490835232,0.982627330098292,-0.18186515521204602,-0.002605063264126429,-0.014083776103592825,0.9832191648944564
528,0.0,-0.03674696992706834,0.0,0.9993246020193735,0.0825394605834133,-0.008013685346463295,0.09630190439862046,0.9918916077389535,0.9834777454126689,-0.08745087316402077,0.09364306724837844,0.1278860626385051,0.41097317706688496,-0.3100158883264823,-0.7155864382565892,0.4721517193656521,0.0,0.0,-0.18102838280948297,0.9834778719510588,0.0,0.0,0.4257420982438792,0.9048445533807998,-0.0021083388238236443,0.007994606164174233,0.9669075468158718,0.25499301380664635,0.0034272250063203807,0.012444187804264794,0.964024517961521,-0.2654997647601697,-0.1454126080360847,-0.011780726737960016,-0.07988731869797758,0.9860701821944102,-0.19909679077852954,-0.006871091992869801,-0.0337994388554773,0.9793726838796203
529,0.0,-0.06829140510307935,0.0,0.9976654168552938,0.1659507685139331,-0.01545169205544422,0.09141236900434113,0.9817664520828122,0.966655050786686,-0.11806639826340444,0.1259885900557136,0.18911693093287596,0.40560174601025534,-0.16463629025965426,-0.5972558833638146,0.6720621439645896,0.0,0.0,-0.2897807155910104,0.9570930659405917,0.0,0.0,0.43872273700370534,0.8986224791512716,-0.002832883859763131,0.010529171084678808,0.9656019222551679,0.2597961490523509,-0.010437335084417876,-0.04013988410066518,0.9669840863422238,-0.2514391148998411,-0.1263666178712237,-0.012185217190057893,-0.09520568399997878,0.9873291629967766,-0.18727306891254641,-0.00989065709147263,-0.05180486951709827,0.9808910378103636
530,0.0,-0.09320161165630185,0.0,0.9956472566048017,0.18118179360162562,-0.018608134735639485,0.10045791074231468,0.9781283674233395,0.957277636884457,-0.15270136931822115,0.09854245307367415,0.22492488228622656,0.41621200842414047,0.0004562504963470103,-0.5128416229371544,0.750840079951925,0.0,0.0,-0.3715042106083205,0.9284312691310481,0.0,0.0,0.5468967077498604,0.8372000902128258,-0.005044958154502233,0.018818946445987333,0.9657112072714331,0.2588865770993805,-0.014303704451683273,-0.055248451714333575,0.9665040406297455,-0.2502258021637723,-0.10920683383849135,-0.012609331214319478,-0.11400560163934013,0.9873791546331894,-0.18892261802156113,-0.012318950431340332,-0.06389136886314307,0.9798338536940552
531,0.0,-0.14609256692394615,0.0,0.9892709244133138,0.20036867882433596,-0.020908076674595124,0.10165668108587902,0.9742079675647101,0.9511882992846088,-0.12193568028097869,0.06501215342187172,0.2759455183291073,0.45453365297085535,-0.03577787954265799,-0.3944119257052706,0.7978460594086189,0.0,0.0,-0.3205899243214623,0.9472180849326933,0.0,0.0,0.3339562892646376,0.9425885618129437,-0.015446965798019154,0.057283012339606504,0.9638107488806407,0.2599016892732208,-0.021952715014864767,-0.08946861139382516,0.9670619776651187,-0.23728585552697054,-0.09276503147685904,-0.012458290543075672,-0.13252011554777346,0.9867511636208222,-0.17045923239274755,-0.012401807317852264,-0.07149582192850294,0.9826892655942131
532,0.0,-0.16988300315605717,0.0,0.9854642384372347,0.21442356980966715,-0.025904344222393124,0.11710630454849337,0.9693490656597767,0.8898271730171698,0.010168954815459402,0.33557797358220837,0.30901718101861536,0.44769426607384055,-0.14805916183939458,-0.42286123632800393,0.7738454002778419,0.0,0.0,-0.36521367135832755,0.930923720963738,0.0,0.0,0.18084335647207184,0.9835119116817626,-0.027860783470446387,0.10520811525420612,0.9609367138677207,0.2544713366376985,-0.023181759871763716,-0.0981864088367039,0.9682766547309251,-0.22860961272896765,-0.08303809247831932,-0.011310494819889242,-0.13448752954276086,0.9873651058762287,-0.15855724365513654,-0.009399268095685906,-0.05842484431908732,0.9855748534789438
533,0.0,-0.18044529911933205,0.0,0.9835850212491724,0.24177080263407508,-0.03239370823948075,0.12878698791359494,0.9612031202635133,0.8621245182779145,0.07899413808315325,0.3763002952172903,0.3299989832589697,0.5108393140148011,0.1692185798184836,-0.2549734907606887,0.8033659107221391,0.0,0.0,-0.2839366465851517,0.9588430428000083,0.0,0.0,0.17631318315925923,0.9843341208371523,-0.035739561698353316,0.13589254434703224,0.9575174401949987,0.2518258363292309,-0.020330878969660817,-0.09589214606790993,0.9735433819168557,-0.2064089029298464,-0.07454011785660751,-0.009750561723384697,-0.12933757333255835,0.9887469289461518,-0.14382731368690188,-0.002880134277439661,-0.01981268729601836,0.9894002557540925
534,0.0,-0.1946547135452918,0.0,0.9808718277606919,0.27455640858090863,-0.037283462844523024,0.1292919573913402,0.9521094010981039,-0.31372781710923503,-0.029826311823773467,0.9124093553585442,0.26114060609003575,0.48119762200921556,0.3601556276985687,-0.2420670468560957,0.7616694277940365,0.0,0.0,-0.15403557761542916,0.9880653019050315,0.0,0.0,0.2904822073694614,0.9568803933626006,-0.024319389463912235,0.08740764319999775,0.9594322407651096,0.26694240312615264,-0.016684648859325753,-0.07228736449586787,0.9716973618896829,-0.22427749847747303,-0.05977417253444066,-0.0069003641020446115,-0.11447116597129386,0.9916026348463656,-0.1873882026144766,-0.00793279588462226,-0.041545021819666475,0.9813749250069376
535,0.0,-0.19957092975891716,0.0,0.9798833828548994,0.3290700416802203,-0.04374312892648658,0.12429796603289879,0.9350665548400195,-0.19066564830120256,-0.07227050061889857,0.9497356630751778,0.23754106083228763,0.4426097264590848,0.2769349678420144,-0.38086143579037296,0.7631174354959085,0.0,0.0,-0.19482805234036576,0.9808374126333373,0.0,0.0,0.3814369502704771,0.9243948577141468,-0.025441834275197597,0.09519579777313776,0.9613909837876143,0.2569393886638096,-0.010572982979500238,-0.042054596292594386,0.9689074507077101,-0.24359387292103307,-0.06332971118395787,-0.008024499501566747,-0.12544838135699535,0.9900442710828721,-0.22643297157758804,-0.009317358660481003,-0.040043939772068514,0.9731586608039134
536,0.0,-0.21134688809580918,0.0,0.9774111176430405,0.3618587123920579,-0.04680456904422071,0.11943256632824083,0.9233652942810863,-0.24649538831812884,-0.0407103480475762,0.9325574931025165,0.2606131484750725,0.353193097146843,0.3465878645736122,-0.4807890739913046,0.7238600379829709,0.0,0.0,-0.1502185139710055,0.9886528197807068,0.0,0.0,0.5053819058638109,0.8628957812073612,-0.029626131628974924,0.10980556459733214,0.9592118262987133,0.2588005073349949,-0.01076735463386403,-0.0407601228074107,0.9659751482400396,-0.25517580105791177,-0.0987504440783953,-0.011029494556887587,-0.11045104547420667,0.9889020510635995,-0.23437650090166834,-0.008375020964912796,-0.03471443329051317,0.9714897956078828
537,0.0,-0.2230451526913979,0.0,0.9748081143798871,0.36080407009469256,-0.05118977858169124,0.13081089102194549,0.9220024622320193,-0.23012995934420802,-0.019588647448865012,0.9195375620448601,0.31797351885330366,0.16025040570887172,0.2689394394649403,-0.6417424787766558,0.7001128311236834,0.0,0.0,-0.11074285553058538,0.9938490931469083,0.0,0.0,0.9897919176618653,0.1425200327366204,-0.04660090143786584,0.19971116828436583,0.9531415045968665,0.2224074581988958,-0.006542121968906094,-0.023273207044599876,0.9624069556537007,-0.2705335657240682,-0.17575104514935874,-0.022731496435708154,-0.1262404874260553,0.9760421038731544,-0.24969313251875902,-0.010320964013751837,-0.03998889999842254,0.967443902844869
538,0.0,-0.2311485607843755,0.0,0.9729184667007363,0.35916516337986265,-0.051373745024281554,0.1319469417869483,0.9224701232503784,-0.2851018617459267,0.006628390788572706,0.8958296080830273,0.3408259176564632,-0.6559266841098061,-0.391653328003291,-0.32840962327657486,0.5554412435856734,0.0,0.0,-0.11261172672972809,0.993639068778472,0.0,0.0,0.9592983119792214,0.2823946682106735,-0.04975787820541911,0.21701041187294318,0.9502417445659854,0.21787900674324462,-0.00397399362890922,-0.0135977957893569,0.9597523161921182,-0.2804902830548192,-0.20109035232266548,-0.020505881015723575,-0.099353307056561,0.9743054446237278,-0.2532617885831158,-0.012480670760542663,-0.047611350161733304,0.9661448435078588
539,0.0,-0.2334805148565366,0.0,0.9723614807170873,0.3554954129701925,-0.04800652147451504,0.12491955439581316,0.9250478312944801,-0.4210542939933449,0.05058228962481151,0.844652275724787,0.326676057584599,-0.7399377674959043,-0.36237831285313254,-0.36533415155323495,0.43324936966575306,0.0,0.0,-0.1382728980113775,0.9903941668222482,0.0,0.0,0.9534901437766493,0.3014241956459112,-0.051124091163638856,0.233609245948008,0.9485371454761307,0.20758210703788704,-0.0025949877308119327,-0.008680052245565109,0.9580607950819863,-0.2864217793020692,-0.22741270448631373,-0.025831331198997467,-0.10986631154352504,0.9672360610288109,-0.2546417044978333,-0.011855766834147775,-0.044971738700337154,0.9659164486856413
540,0.0,-0.23390463532949007,0.0,0.972259544345736,0.3644274722740683,-0.039700501437926666,0.10075944302425134,0.9249129809225044,-0.39911724325546627,0.03991470377617046,0.8443463892536048,0.35523431353547164,0.4114060730474913,-0.08459523650437142,-0.4983112655842231,0.758468569956766,0.0,0.0,-0.13058678910577692,0.9914368817585129,0.0,0.0,0.5242295394432053,0.8515770017885435,-0.05212671786757759,0.2581783828527305,0.945608891882289,0.19092027525920904,-0.005976951088567813,-0.020435943178828107,0.959574254314497,-0.280649066876862,-0.2120691807410761,-0.02452181048178268,-0.11221781558624268,0.9704805537750648,-0.2519383150524927,-0.012854631575761616,-0.04930860251049719,0.9664007996551038
541,0.0,-0.24348230812066807,0.0,0.9699053384904281,0.35880925539730313,-0.029904911135137522,0.07748641602425727,0.9297082713749234,-0.05468150792159748,-0.1505684735053554,0.9431396386362636,0.2912502180441165,0.6273479479486103,0.21372176848684438,-0.053373259723643596,0.746932964211646,0.0,0.0,-0.13110243144857203,0.9913688276662085,0.0,0.0,0.8652064505999713,0.501415793369335,-0.059638446263977185,0.2645499419327152,0.9389626281987166,0.2116737272237027,-0.011274808032046583,-0.03837760838665893,0.9586837164121296,-0.281647953595598,-0.2264650894501864,-0.02348131949365996,-0.10042468897461725,0.9685437897893451,-0.2622378291415866,-0.01663525216197578,-0.06108382560538096,0.9629243768863819
542,0.0,-0.2348620660828023,0.0,0.9720287083802193,0.3756078736971647,-0.023143217820773967,0.056977948752356705,0.9247359785590527,-0.24959628110481263,-0.07841891872902658,0.920792679294109,0.2892974445141087,0.7438468350807872,0.07595098555224997,0.4951377340223933,0.4424499498034867,0.0,0.0,-0.04257363751171583,0.999093331670781,0.0,0.0,0.6357480662500193,0.7718966227801239,-0.05942827519634375,0.2788398448796834,0.937442728377127,0.19979427426107554,-0.0152582511313299,-0.05249811059308822,0.9588274671690441,-0.2786772727704301,-0.27411237940004235,-0.039253364060035635,-0.13621244481347497,0.9511928020898568,-0.24609331557672265,-0.01113678304560419,-0.04381482677559648,0.9681912585055059
543,0.0,-0.23353145340397935,0.0,0.9723492480950582,0.38572215500931367,-0.013357934628569108,0.03192856810626588,0.9219655911454143,-0.19230913301756974,-0.046763315048826054,0.9524641761489523,0.23160825304071614,0.7050165522437473,0.20979116027104572,0.6272536885369742,0.2559143222862464,0.0,0.0,-0.07870726262489232,0.996897771494197,0.0,0.0,0.22429119093797287,0.9745221709471908,-0.05823364325560611,0.31721681792336176,0.9310057721324327,0.17091104550569106,-0.01084475437374833,-0.03686909088956423,0.9586504138980035,-0.28197951232799984,-0.28730640770096877,-0.044739041017002705,-0.14721662189302553,0.9453997633494783,-0.22699443686116866,-0.006431093258449904,-0.027580269314339417,0.9734842039900444
544,0.0,-0.23208614363251243,0.0,0.972695235895493,0.37235844671309254,-0.0022636494432066332,0.0056419374724401275,0.9280690877268611,-0.20335938302406686,-0.04448907234897283,0.955494825399456,0.20903426133641828,0.9430734556653324,0.1271209673477079,-0.1490713824278168,0.2687572135238255,0.0,0.0,-0.08667905975283245,0.9962362875344206,0.0,0.0,0.17894266067877015,0.98385950429378,-0.06062103812138056,0.3282524594466674,0.9269677339351261,0.17119063305998192,-0.010081913060812507,-0.035375221613402036,0.9610545330005205,-0.2738998600291509,-0.33422828459131704,-0.06252576025865567,-0.17292833748873068,0.9243796693873175,-0.24016914173351844,-0.00507618408709013,-0.02051238502904731,0.970501034401571
545,0.0,-0.22286494520728958,0.0,0.9748493299981038,0.37876615480435283,0.015355936022080897,-0.03748535079369674,0.9246054529795312,-0.8468744730904886,0.36422237478004293,0.2631727407499274,0.2844042845378125,0.4590723925477988,-0.18077382971081743,-0.8042170660714667,0.3313733114351945,0.0,0.0,-0.32176898477367705,0.9468182087590612,0.0,0.0,0.09222499050807761,0.9957381940679915,-0.06506694822606116,0.284509968735333,0.9323898266852545,0.21323597499626495,-0.0009723921914277005,-0.0038611793988013367,0.9697139572110054,-0.24421094761957024,-0.32881902211692493,-0.06088586543368183,-0.17158822208087127,0.9266760189664921,-0.27585977682556406,0.005799938161645383,0.020204305027331754,0.960968017316619
546,0.0,-0.19651348647111067,0.0,0.9805011216898064,0.3995171780640421,0.022870533952198943,-0.05237627701569413,0.9149424510396602,0.3562843739517736,0.3028247899999617,0.46218335148898443,0.7534886469255404,0.3108915385254671,-0.2730568778827011,-0.8340860972358846,0.3648106016990602,0.0,0.0,-0.8045054490120153,0.5939452689515893,0.0,0.0,0.1281095055940315,0.9917600287249193,-0.05963644219032392,0.23738938810022292,0.940362892549496,0.23623590644994438,0.03133727036745996,0.11587199577896463,0.9583407673673742,-0.25918068925332527,-0.2959050923302499,-0.04654730190638415,-0.14825869225732208,0.942492909887608,-0.37239866237150926,0.007521932789803357,0.018741337013681268,0.9278531236558705
547,0.0,-0.17804330602969204,0.0,0.9840226527768644,0.3439416483219931,0.01640978973042557,-0.04474243553271363,0.9377808783576016,0.3361534983896615,0.27932541277222916,0.44851369624457604,0.7796240142408671,-0.06188907050101422,-0.3631462103406069,-0.9039704731520661,0.21709895563315368,0.0,0.0,-0.8470342815980644,0.5315382637192274,0.0,0.0,0.16362982728503186,0.986521808994951,-0.05574810221413555,0.20991505717957035,0.9434259594917763,0.2505499487643953,0.011197503967494948,0.045494650314185446,0.9699543676615227,-0.23873285771343583,-0.2689507670746862,-0.03989762553065488,-0.14121155223969606,0.9519101648165174,-0.3066906121036646,0.008399740942250693,0.02605767109105539,0.9514154248155181
548,0.0,-0.14233471388407265,0.0,0.9898185839958448,0.25931758627447377,0.011564267938227586,-0.04302365232505719,0.9647640242548673,0.3759381673138509,0.09956985666193324,0.5055089547928647,0.7702058391269511,0.3147280736040789,-0.13716879079576713,-0.8891635020393845,0.3025214523932972,0.0,0.0,-0.8406954917037409,0.5415081626614738,0.0,0.0,0.14400780558098858,0.9895765518299977,-0.04808375372788563,0.17026707811282643,0.947179337202593,0.2674852854173724,-0.00014797255807333292,-0.0005972471076109893,0.9706522743724487,-0.24048655608080682,-0.23052890712445254,-0.02542697737667148,-0.10664420711280624,0.9668696421394006,-0.21915493295898336,7.494492141549969e-07,3.3365899976137253e-06,0.9756900713587533
549,0.0,-0.0857618095353903,0.0,0.9963156688646503,0.2060573983178247,0.006341478681058325,-0.030099978086925498,0.9780562997935209,0.4501179618859563,0.17419454584514404,0.21223825879265745,0.8497087748694242,-0.31587705069989946,-0.150901564586305,-0.9224442296579339,0.16293265423885833,0.0,0.0,-0.4468145173731173,0.8946266187995013,0.0,0.0,0.31232959655781084,0.9499738012777169,-0.035823857345102635,0.11901173378246775,0.9501348282798778,0.2860011653063252,0.01443241720872491,0.048013840459691655,0.9564666107648675,-0.28750304163572243,-0.18355452850102902,-0.01468722449259442,-0.07839674379306709,0.9797683252004594,-0.21902090273472827,-0.013256454559319562,-0.05894310031484307,0.973847945781607
550,0.0,-0.0781438626883888,0.0,0.9969420929643498,0.1591149052503106,0.00632036093592455,-0.03918423166172352,0.9864619080095819,0.3958396096569648,0.5410002093931587,0.24674288480163956,0.6998197808457153,0.3797925941583735,-0.41062513110364696,-0.7015971999064442,0.44148154685332275,0.0,0.0,-0.2306085902097969,0.9730465960689909,0.0,0.0,0.29752456572552116,0.9547141628727627,-0.030198432829892253,0.10279076768816373,0.9539296033409532,0.2802506460339887,0.01240812537934792,0.04133041108571585,0.956876673746554,-0.2872714165798381,-0.1742926829583559,-0.013061704595706162,-0.07358132564860241,0.9818539815349463,-0.2021495185634599,-0.011893686051116339,-0.05751767631014118,0.9775918520980833
551,0.0,-0.08297423433090383,0.0,0.9965516928073527,0.10592951203337153,0.005505418105812693,-0.051609604202330274,0.9930181657985572,0.38264170025654665,0.692204497376155,0.3853160601996418,0.4753628054331026,0.2962114313402864,-0.5677834187612454,-0.6590980830585257,0.39429746921798503,0.0,0.0,-0.29013906827745606,0.9569844936356543,0.0,0.0,0.2639398478195476,0.9645391421466493,-0.029739425741482355,0.10568771117478193,0.9567964674912519,0.2692326021481507,0.0016517886884631421,0.005369591617702466,0.9557836038990012,-0.29401724710945915,-0.1608668788933982,-0.014613945777258882,-0.08928431374146101,0.9828207319667368,-0.1934613855298351,-0.015432361254257362,-0.07800523460419746,0.9778802165446128
552,0.0,-0.08431670149147821,0.0,0.9964390065877574,0.09256152127671367,0.0045222410055872336,-0.04858839808622846,0.9945104733921318,0.4239384472155075,0.6755007172560299,0.39306591302072624,0.45768347357128436,0.22401888725102917,-0.5685524958096729,-0.6646890313005837,0.42982797644184834,0.0,0.0,-0.18743838742428057,0.9822763617840884,0.0,0.0,0.23301244126145826,0.9724737539992405,-0.03174490158667231,0.11348970363583583,0.9563244381308755,0.2674993783648253,-0.004201150047558713,-0.013987733293749603,0.9576330644360599,-0.2876205965406198,-0.17000209188557572,-0.0168416801106305,-0.09713567437714919,0.9805000292345105,-0.17892572019666433,-0.012663059692073562,-0.06945114709433474,0.9813265367545204
553,0.0,-0.08546806613509769,0.0,0.9963409103670925,0.07141926618092789,0.0032008262249523783,-0.044657901611460424,0.9964410243227225,0.4906621694552889,0.6273107900020813,0.37258680902349806,0.4763516326770398,0.14841619822777885,-0.6147845378584906,-0.6020577550157307,0.48737979414328747,0.0,0.0,-0.07426478045295257,0.9972385584123162,0.0,0.0,0.23802001913332405,0.9712602485903415,-0.03329322189814325,0.12045427310853937,0.9563040330009265,0.2643197418500882,-0.0012861947030082255,-0.004273247362504761,0.9575560606109044,-0.28821255324411293,-0.17298224208616922,-0.01999531272984314,-0.11307279114951602,0.9782085029753809,-0.19532216031806834,-0.013185978955030537,-0.06605226581077125,0.9784234675379284
554,0.0,-0.08679057312164097,0.0,0.99622657885504,0.043880228314501134,0.001178352566066232,-0.026818286252940794,0.9986760819058162,0.6225282026665828,0.47407587172722837,0.2971145848999057,0.5472052888729597,0.15856580723414554,-0.5229935773340655,-0.5575800153828542,0.6248512857385803,0.0,0.0,-0.1662423259675357,0.9860849299410794,0.0,0.0,0.20864992271272,0.9779903934865495,-0.03382972855846889,0.12288190617253882,0.9562677926250441,0.2632631675511963,-0.003548968845029987,-0.012655051539386711,0.9627710451364049,-0.26999846136159217,-0.17307326238340628,-0.02095526501440485,-0.11835884725939218,0.9775467794390039,-0.1929692617303625,-0.010024999035653395,-0.05090353275083173,0.9798322273609187
555,0.0,-0.08429762486530108,0.0,0.9964406206302857,0.021142180397900924,0.0003671119376519747,-0.017357459367234256,0.9996257259800603,0.7324343363146356,0.10871539094694804,-0.01986856312028118,0.6718081176631666,0.03151855104314866,-0.4394583544401056,-0.435543957622443,0.784974137555827,0.0,0.0,-0.16597748613540503,0.9861295422489742,0.0,0.0,0.1547726500058556,0.9879501135230285,-0.0357182516230571,0.13051788433112688,0.9556622694035987,0.26153186270334633,-0.008064605753120775,-0.03016205651500962,0.9655931889613988,-0.2581763078057096,-0.19271402377904792,-0.023701432198425108,-0.1197447404647021,0.9736327563725828,-0.17227968142105357,-0.007306377123959139,-0.04173719836036455,0.9841363393838327
556,0.0,-0.07503790154211648,0.0,0.9971806823901853,0.005212769096739258,5.0867075839936056e-05,-0.009757570707337081,0.9999388052599899,0.7904382461856304,0.04031691196161957,-0.11900927415800616,0.5995154028390333,0.04998352975734522,-0.3656575344807776,-0.40997523945124176,0.8340962278222656,0.0,0.0,-0.1697153411476174,0.9854931268046205,0.0,0.0,0.13357717507751352,0.9910384141385798,-0.03499956168496782,0.12854678334461359,0.9562742453319217,0.260365748301263,-0.007300018633414956,-0.028831247771676057,0.9689797950436623,-0.24534389268335607,-0.19402684778356327,-0.023452172088473333,-0.11768332350750584,0.9736294024585198,-0.1633950145157651,-0.0036172327668064163,-0.021834948083432476,0.9863124352357612
557,0.0,-0.055452267794772435,0.0,0.9984613392597717,0.024031248506811792,7.26531876415883e-05,-0.003022392857524995,0.9997066364479796,0.8048272456335543,0.03039806786807009,-0.15304849413812094,0.5726300905452388,0.007330236881631992,-0.40481801815627927,-0.4220587221402513,0.8111319713022163,0.0,0.0,-0.17164492581658253,0.9851588803037914,0.0,0.0,0.17425557600679206,0.9847004591400073,-0.03130610752506572,0.11638130493715104,0.9586339477597616,0.2578687140683988,-0.008940286001962644,-0.0369892565319488,0.9713071128817576,-0.2347644748523962,-0.20419908028111997,-0.022434776082162187,-0.10688082441263554,0.9728185369365467,-0.1463056915614548,-0.0016283832177548187,-0.011009543902841722,0.9891768208605942
